locus_tag	abundance	source_gene_id
M744_RS12430	52.6498	Synpcc7942_0740
M744_RS12455	82.3395	Synpcc7942_0737
M744_RS12460	63.0822	Synpcc7942_0736
M744_RS12465	77.9742	Synpcc7942_0735
M744_RS12470	363.7657	Synpcc7942_0734
M744_RS12475	148.5883	Synpcc7942_0733
M744_RS12480	46.0521	Synpcc7942_0732
M744_RS12485	28.0310	Synpcc7942_0731
M744_RS12490	30.7949	Synpcc7942_0730
M744_RS12495	95.4226	Synpcc7942_0729
M744_RS12500	353.3613	Synpcc7942_0728
M744_RS12505	60.3102	Synpcc7942_0727
M744_RS12510	1.7454	Synpcc7942_0726
M744_RS12515	26.7313	Synpcc7942_0725
M744_RS12520	19.6359	Synpcc7942_0724
M744_RS12530	10.0755	Synpcc7942_0722
M744_RS12535	1.2945	Synpcc7942_0721
M744_RS12555	4.1711	Synpcc7942_0719
M744_RS12560	6.0499	Synpcc7942_0718
M744_RS12565	1.9429	Synpcc7942_0717
M744_RS12580	171.0515	Synpcc7942_0716
M744_RS12590	1451.0555	Synpcc7942_0715
M744_RS12600	353.6394	Synpcc7942_0714
M744_RS12605	847.5668	Synpcc7942_0713
M744_RS12610	3399.7953	Synpcc7942_0712
M744_RS12615	1249.5050	Synpcc7942_0711
M744_RS12620	737.0478	Synpcc7942_0710
M744_RS12625	70.4015	Synpcc7942_0709
M744_RS12630	1865.6140	Synpcc7942_0708
M744_RS12635	76.2433	Synpcc7942_0707
M744_RS12640	89.7265	Synpcc7942_0706
M744_RS12645	244.5359	Synpcc7942_0705
M744_RS12650	159.6991	Synpcc7942_0704
M744_RS12655	317.4214	Synpcc7942_0703
M744_RS12660	40.5987	Synpcc7942_0702
M744_RS12665	103.6217	Synpcc7942_0701
M744_RS12670	8166.8514	Synpcc7942_0700
M744_RS12675	2276.7357	Synpcc7942_0699
M744_RS12685	53871.8489	Synpcc7942_0697
M744_RS12690	8717.9263	Synpcc7942_0696
M744_RS12695	1120.2766	Synpcc7942_0695
M744_RS12700	2412.1206	Synpcc7942_0694
M744_RS12705	41.0765	Synpcc7942_0693
M744_RS12710	41.1142	Synpcc7942_0692
M744_RS12715	84.5776	Synpcc7942_0691
M744_RS12720	300.9344	Synpcc7942_0690
M744_RS12725	170.9748	Synpcc7942_0689
M744_RS12730	42.4433	Synpcc7942_0688
M744_RS12735	866.5750	Synpcc7942_0687
M744_RS12740	1562.0627	Synpcc7942_0686
M744_RS12750	4944.5126	Synpcc7942_0685
M744_RS12755	548.4315	Synpcc7942_0684
M744_RS12760	164.2345	Synpcc7942_0683
M744_RS12765	476.3590	Synpcc7942_0682
M744_RS12770	196.9333	Synpcc7942_0681
M744_RS12775	185.0127	Synpcc7942_0680
M744_RS12780	3905.8152	Synpcc7942_0679
M744_RS12790	169.1804	Synpcc7942_0678
M744_RS12800	1560.3383	Synpcc7942_0677
M744_RS12805	123.6373	Synpcc7942_0676
M744_RS12810	126.5406	Synpcc7942_0675
M744_RS12815	2459.6047	Synpcc7942_0674
M744_RS12820	82.2470	Synpcc7942_0673
M744_RS12825	146.6728	Synpcc7942_0672
M744_RS12830	190.6846	Synpcc7942_0671
M744_RS12835	171.3650	Synpcc7942_0670
M744_RS12840	127.1265	Synpcc7942_0669
M744_RS12850	2574.9108	Synpcc7942_0667
M744_RS12855	88.1201	Synpcc7942_0666
M744_RS12860	227.7343	Synpcc7942_0665
M744_RS12865	235.7397	Synpcc7942_0664
M744_RS12870	186.4097	Synpcc7942_0663
M744_RS12875	914.7281	Synpcc7942_0662
M744_RS12880	334.5421	Synpcc7942_0661
M744_RS12885	218.7936	Synpcc7942_0660
M744_RS12890	227.6438	Synpcc7942_0659
M744_RS12895	423.6817	Synpcc7942_0658
M744_RS12900	8632.2411	Synpcc7942_0657
M744_RS12905	72537.3691	Synpcc7942_0656
M744_RS12920	630.4757	Synpcc7942_0653
M744_RS12925	335.5864	Synpcc7942_0652
M744_RS12930	173.7190	Synpcc7942_0651
M744_RS12935	18.6204	Synpcc7942_0650
M744_RS12940	4376.6582	Synpcc7942_0649
M744_RS12945	75.6485	Synpcc7942_0648
M744_RS12950	368.4226	Synpcc7942_0647
M744_RS12955	172.5603	Synpcc7942_0646
M744_RS12960	5443.1829	Synpcc7942_0645
M744_RS12965	711.5001	Synpcc7942_0644
M744_RS12970	158.2979	Synpcc7942_0643
M744_RS12975	376.7467	Synpcc7942_0642
M744_RS12980	253.4828	Synpcc7942_0641
M744_RS12985	476.9969	Synpcc7942_0640
M744_RS12990	1743.4170	Synpcc7942_0639
M744_RS12995	343.3170	Synpcc7942_0638
M744_RS13000	1096.2354	Synpcc7942_0637
M744_RS13005	1009.3768	Synpcc7942_0636
M744_RS13010	3518.0836	Synpcc7942_0635
M744_RS13015	2275.8683	Synpcc7942_0634
M744_RS13020	4431.9082	Synpcc7942_0633
M744_RS13025	3255.0149	Synpcc7942_0632
M744_RS13030	3232.1816	Synpcc7942_0631
M744_RS13035	342.1460	Synpcc7942_0630
M744_RS13040	63.2562	Synpcc7942_0629
M744_RS13045	164.5362	Synpcc7942_0628
M744_RS13050	27.6653	Synpcc7942_0627
M744_RS13060	1816.6997	Synpcc7942_0626
M744_RS13065	1255.3870	Synpcc7942_0625
M744_RS13070	512.9253	Synpcc7942_0624
M744_RS13075	1033.6032	Synpcc7942_0623
M744_RS13080	1107.5001	Synpcc7942_0622
M744_RS13085	415.1850	Synpcc7942_0621
M744_RS13090	586.2363	Synpcc7942_0620
M744_RS13095	1036.2154	Synpcc7942_0619
M744_RS13100	2597.3591	Synpcc7942_0618
M744_RS13105	99.3407	Synpcc7942_0617
M744_RS13110	164.0437	Synpcc7942_0616
M744_RS13115	40.0196	Synpcc7942_0615
M744_RS13120	629.2053	Synpcc7942_0614
M744_RS13125	65.2343	Synpcc7942_0613
M744_RS13130	472.2020	Synpcc7942_0612
M744_RS13140	593.9919	Synpcc7942_0610
M744_RS13145	754.1053	Synpcc7942_0609
M744_RS13150	526.8415	Synpcc7942_0608
M744_RS13160	49.4086	Synpcc7942_0606
M744_RS13165	126.5654	Synpcc7942_0605
M744_RS13170	2195.3180	Synpcc7942_0604
M744_RS13175	2137.6157	Synpcc7942_0603
M744_RS13180	288.4599	Synpcc7942_0602
M744_RS13185	204.5119	Synpcc7942_0600
M744_RS13190	217.1810	Synpcc7942_0599
M744_RS13200	5995.7633	Synpcc7942_0598
M744_RS13205	231.5470	Synpcc7942_0597
M744_RS13210	139.7221	Synpcc7942_0596
M744_RS13215	670.0235	Synpcc7942_0595
M744_RS13220	692.1372	Synpcc7942_0594
M744_RS13230	165.6461	Synpcc7942_0592
M744_RS13235	64.7871	Synpcc7942_0591
M744_RS13240	110.7448	Synpcc7942_0590
M744_RS13250	258.5775	Synpcc7942_0588
M744_RS13255	1068.8928	Synpcc7942_0587
M744_RS13290	35.4357	Synpcc7942_B2633
M744_RS13295	81.0331	Synpcc7942_B2632
M744_RS13300	219.2116	Synpcc7942_B2655
M744_RS13315	217.8293	Synpcc7942_B2631
M744_RS13320	14.5986	Synpcc7942_B2630
M744_RS13325	24.7363	Synpcc7942_B2629
M744_RS13330	6.7707	Synpcc7942_B2628
M744_RS13335	12.3927	Synpcc7942_B2627
M744_RS13340	3.5404	Synpcc7942_B2625
M744_RS13345	16.1577	Synpcc7942_B2624
M744_RS13350	22.7616	Synpcc7942_B2623
M744_RS13355	24.1620	Synpcc7942_B2622
M744_RS13360	9.1399	Synpcc7942_B2621
M744_RS13365	8.6095	Synpcc7942_B2620
M744_RS13370	7.1989	Synpcc7942_B2619
M744_RS13375	25.2576	Synpcc7942_B2618
M744_RS13380	4.7853	Synpcc7942_B2617
M744_RS13385	9.6925	Synpcc7942_B2616
M744_RS13395	17.3779	Synpcc7942_B2664
M744_RS13400	11.8603	Synpcc7942_B2663
M744_RS13405	10.9870	Synpcc7942_B2662
M744_RS13410	38.7916	Synpcc7942_B2661
M744_RS13415	96.0667	Synpcc7942_B2654
M744_RS13420	12.6365	Synpcc7942_B2659
M744_RS13425	135.8084	Synpcc7942_B2648
M744_RS13430	34.4067	Synpcc7942_B2637
M744_RS13440	158.7477	Synpcc7942_B2615
M744_RS13450	179.3900	Synpcc7942_B2653
M744_RS13455	103.1406	Synpcc7942_B2651
M744_RS13470	3.3771	Synpcc7942_B2650
M744_RS13475	18.7886	Synpcc7942_B2649
M744_RS13480	95.1722	Synpcc7942_B2647
M744_RS13485	92.5402	Synpcc7942_B2646
M744_RS13490	119.6291	Synpcc7942_B2645
M744_RS13495	31.0574	Synpcc7942_B2644
M744_RS13500	13.6458	Synpcc7942_B2643
M744_RS13505	43.3928	Synpcc7942_B2642
M744_RS13510	16.3320	Synpcc7942_B2640
M744_RS13520	93.7645	Synpcc7942_B2638
M744_RS13540	1377.1874	Synpcc7942_B2634
M744_RS13545	7.5920	Synpcc7942_B2657
M744_RS13550	36.5591	Synpcc7942_B2656
M744_RS13590	95.5084	Synpcc7942_0287
M744_RS13595	22.1493	Synpcc7942_1663
M744_RS13600	49.0515	Synpcc7942_0738
M744_RS13605	259.7308	Synpcc7942_0593
M744_RS13615	63.6040	Synpcc7942_B2626
M744_RS13625	7271.0408	Synpcc7942_0456
M744_RS13630	137.1721	Synpcc7942_0372
M744_RS13635	414.6688	Synpcc7942_0176
M744_RS13645	171.4632	Synpcc7942_0117
M744_RS13650	3.4089	Synpcc7942_0064
M744_RS13655	69.3071	Synpcc7942_0033
M744_RS13660	3971.4603	Synpcc7942_2486
M744_RS13675	143.7632	Synpcc7942_2404
M744_RS13690	120.9381	Synpcc7942_2257
M744_RS13705	974.3660	Synpcc7942_2212
M744_RS13720	48.2461	Synpcc7942_2065
M744_RS13725	1267.5277	Synpcc7942_1705
M744_RS13735	14.7827	Synpcc7942_1470
M744_RS13745	53.6078	Synpcc7942_1540
M744_RS13760	20.9145	Synpcc7942_1601
M744_RS13770	501.0017	Synpcc7942_1290
M744_RS13775	226.6957	Synpcc7942_1253
M744_RS13780	4432.2450	Synpcc7942_1174
M744_RS13790	1042.2952	Synpcc7942_1122
M744_RS13795	124.1235	Synpcc7942_1023
M744_RS13805	283.0961	Synpcc7942_0963
M744_RS13815	98.3917	Synpcc7942_0784
M744_RS13825	115.8076	Synpcc7942_0758
M744_RS13840	2.4695	Synpcc7942_B2658
M744_RS13845	3.1618	Synpcc7942_1670
M744_RS13850	288.7178	Synpcc7942_0916
M744_RS13860	5.6148	Synpcc7942_B2636
M744_RS13870	496.5341	Synpcc7942_0577
M744_RS13875	516.6839	Synpcc7942_0491
M744_RS13880	42.5088	Synpcc7942_0438
M744_RS13900	764.5488	Synpcc7942_2485
M744_RS13905	297.4851	Synpcc7942_2336
M744_RS13915	253.5019	Synpcc7942_2259
M744_RS13925	44.3622	Synpcc7942_2189
M744_RS13950	225.0908	Synpcc7942_1812
M744_RS13955	25.8333	Synpcc7942_1759
M744_RS13965	28.3115	Synpcc7942_1702
M744_RS13970	6.6984	Synpcc7942_1690
M744_RS14030	33.9239	Synpcc7942_0907
M744_RS14035	9881.3435	Synpcc7942_0905
M744_RS14085	79.6297	Synpcc7942_0497
M744_RS14090	1108.0082	Synpcc7942_0474
M744_RS14095	848.4342	Synpcc7942_0347
M744_RS14100	37.3829	Synpcc7942_0207
M744_RS14105	89.6314	Synpcc7942_2474
M744_RS14120	187.2175	Synpcc7942_1955
M744_RS14125	696.1292	Synpcc7942_1822
M744_RS14130	45.3231	Synpcc7942_1754
M744_RS14135	13.0576	Synpcc7942_1560
M744_RS14210	26581.8545	Synpcc7942_0048
M744_RS14230	7.5838	Synpcc7942_1543
M744_RS14265	460.7046	Synpcc7942_0668
M744_RS14275	165.1068	Synpcc7942_2242
M744_RS14290	26.1325	Synpcc7942_2489
M744_RS14325	5609.3450	Synpcc7942_1152
