locus_tag	abundance	source_gene_id
M744_RS05580	5383.500000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS05585	5161.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05590	170.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05595	452.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05600	995.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05605	352.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05615	609.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05640	1679.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05645	408.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05660	172.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05665	269.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05670	1170.750000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS05680	174.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05685	1303.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05690	781.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05695	2742.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05700	3850.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05710	1416.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05715	899.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05720	238.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05730	973.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05735	1162.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05740	107.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05745	160.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05750	602.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05755	242.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05760	515.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05765	1860.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS05770	276.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05780	2596.875000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS05785	3713.250000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS05790	3531.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05795	957.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05805	243.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05815	2006.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05820	332.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05825	3356.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05830	368.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05850	174.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05860	1432.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05865	9721.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05870	787.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05880	775.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05890	2164.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05895	1999.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05900	915.000000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS05905	549.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05910	5021.000000	Tan2018_dRNAseq_TSS_count_sum_7TSS
M744_RS05915	1017.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05920	3962.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05925	779.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05940	448.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS05945	227.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05950	806.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05960	402.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05970	376.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS05975	180.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05980	744.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS05985	255.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06005	1159.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06010	1555.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06015	1141.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06020	775.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06025	379.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06045	1221.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06065	1374.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06085	833.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06090	407.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06100	22410.750000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS06105	682.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06110	3598.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06125	653.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06130	1981.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06135	516.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06140	2253.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06150	1338.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06155	1923.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06160	568.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06170	272.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06180	186.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06185	516.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06210	306.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06215	10574.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06220	1499.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06225	394.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06230	3440.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06235	2278.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06250	4969.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06270	1138.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06295	1208.625000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06300	11275.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06305	1480.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06310	775.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06315	497.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06320	12816.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06325	1030.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06335	1406.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06340	146.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06350	2972.750000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06365	3894.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06370	299.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06390	627.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06395	1287.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06405	173.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06420	1311.250000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06425	5776.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06430	568.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06440	747.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06445	299.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06450	483.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06455	568.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06470	1146.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06475	3411.000000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS06480	442.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06485	878.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06490	859.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06495	264.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06500	1728.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06505	2269.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06510	759.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06525	882.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06535	502.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06540	136.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06545	1229.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06550	165.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06555	215.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06560	1642.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06565	462.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06570	180.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06575	1770.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06580	1520.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06585	24626.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06595	1114.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06610	224.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06615	444.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06625	687.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06630	790.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06640	165.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06650	768.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06665	579.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06670	280.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06675	152.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06685	2062.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06690	950.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06695	1132.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06700	210.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06705	179.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06715	325.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06720	2507.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06745	1612.250000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06750	2103.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06760	266.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06765	260.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06800	394.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06805	407.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06815	779.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06820	349.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06835	296.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06840	363.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06845	1376.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06850	419.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06860	780.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06865	4445.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06875	645.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06885	2303.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06890	594.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06895	507.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06900	7944.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06905	748.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06910	1463.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS06925	1564.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS06935	5173.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06950	983.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06955	815.000000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS06965	4310.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06985	675.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06990	632.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS06995	10023.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07005	11909.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07010	5359.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07015	995.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07025	2240.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07035	3807.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07040	382.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07045	3741.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07050	5049.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07060	1125.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07065	619.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07075	1202.375000	Tan2018_dRNAseq_TSS_count_sum_6TSS
M744_RS07085	248.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07090	1298.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07095	514.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07100	1126.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07105	10638.000000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS07120	3593.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07125	162.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07135	318.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07140	631.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07150	14171.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07155	386.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07160	482.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07165	454.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07180	211.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07185	1993.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07190	4115.875000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07195	749.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07200	540.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07205	1345.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07210	2202.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07230	3810.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07235	2159.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07240	139.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07250	2771.125000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07270	850.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07280	87914.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07285	162.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07290	53303.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07295	2944.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07305	530.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07325	525.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07330	914.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07335	11782.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07340	1347.875000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07345	2791.250000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS07350	2983.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07365	3533.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07375	1560.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07380	8735.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07395	1799.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07405	543.500000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07410	340.000000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07420	375.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07425	3896.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07430	20034.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07435	148.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07445	848.625000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07450	922.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07460	496.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07465	215.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07470	8526.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07475	334.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07490	1574.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07495	917.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07500	1365.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07505	420.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07510	802.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07515	137.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07525	181.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07530	2115.625000	Tan2018_dRNAseq_TSS_count_sum_7TSS
M744_RS07545	3814.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07550	2872.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07565	360.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07570	4516.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07575	162.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07580	542.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07585	1358.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07595	586.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07600	3240.250000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07605	706.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07610	1896.875000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07615	205.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07620	1740.875000	Tan2018_dRNAseq_TSS_count_sum_6TSS
M744_RS07625	3454.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07630	4236.375000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07635	288.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07650	1330.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07665	294.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07670	618.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07685	1043.375000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07690	370.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07710	927.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07720	155.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07725	1545.875000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07730	725.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07740	5052.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07750	161.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07760	437.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07775	4312.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07780	1054.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07795	2135.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07820	580.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07825	154.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07830	1004.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07835	1306.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07845	478.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07850	1103.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07860	322.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07865	5484.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07870	1280.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07875	3431.375000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07880	2528.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07885	934.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07890	249.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07895	11316.500000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07900	4250.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07905	314.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07910	328.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07915	1478.250000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07920	131.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07925	2456.125000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS07930	288.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS07935	120.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07940	3601.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS07950	920.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07955	20939.000000	Tan2018_dRNAseq_TSS_count_sum_6TSS
M744_RS07960	2711.125000	Tan2018_dRNAseq_TSS_count_sum_14TSS
M744_RS07965	1292.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS07975	1542.625000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS07995	384.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08005	1066.375000	Tan2018_dRNAseq_TSS_count_sum_5TSS
M744_RS08010	7440.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08015	577.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08020	3270.250000	Tan2018_dRNAseq_TSS_count_sum_4TSS
M744_RS08030	1012.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08035	427.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08040	11536.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08045	1058.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08050	871.125000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08055	1920.625000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08060	200.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08065	560.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08070	228.000000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08075	380.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08090	6431.375000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08100	313.625000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08105	768.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08110	156.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08115	207.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08120	1233.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08130	16283.000000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08135	253.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08140	2337.875000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08145	149.875000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08150	132.125000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08160	2696.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08165	6028.500000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08175	304.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08180	15776.875000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08190	4925.750000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08195	2643.250000	Tan2018_dRNAseq_TSS_count_sum_3TSS
M744_RS08200	814.125000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08205	566.500000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08210	421.750000	Tan2018_dRNAseq_TSS_count_sum_1TSS
M744_RS08220	852.750000	Tan2018_dRNAseq_TSS_count_sum_2TSS
M744_RS08225	731.250000	Tan2018_dRNAseq_TSS_count_sum_2TSS
